P Wave Onset Error,S Wave Onset Error,Coda Error,S-P Lag,Distance from Epicenter (km)
-0.26000022888183594,2.6702880795426154e-07,-6.609999923706054,3.789999999999999,45.47999999999998
-0.36999988555908203,-7.950000305175781,2.690000686645508,0.3500000000000001,4.2
-0.3299999237060547,-0.20999999999999908,-5.7100000762939445,3.620000000000001,43.440000000000005
-3.4000000953674316,0.20999954223632855,-6.040000839233398,10.88,130.56
-3.940000057220459,-0.1400004577636711,-5.629999732971191,7.32,87.83999999999999
-0.309999942779541,-0.12000011444091818,-2.540000686645506,3.82,45.839999999999996
-0.3299999237060547,0.16000000000000014,-2.1099996185302743,3.74,44.879999999999995
-0.3299999237060547,-0.02999958038330064,-2.1099993896484364,3.74,44.879999999999995
-8.170000076293945,-0.08999969482421832,-2.3700006103515605,14.65,175.79999999999998
-0.2999999523162842,0.1999999809265134,-3.020000076293943,3.7299999999999995,44.75999999999999
-6.029999732971191,-11.230000839233398,27.080000228881836,6.170000000000001,74.04
-3.8600001335144043,-0.10999954223632713,16.37999992370606,7.23,86.75999999999999
-1.619999885559082,-0.2400000000000002,2.45000015258789,7.88,94.55999999999999
-5.110000133514404,0.2200003051757804,-2.490000381469727,16.9,202.79999999999995
-2.5999999046325684,0.36000026702880916,-3.030000152587892,13.74,164.88
-7.050000190734863,-0.03000083923339858,-1.270000228881834,16.14,193.67999999999998
-3.0900001525878906,-8.8,5.400000534057618,3.539999999999999,42.47999999999998
-3.180000066757202,-0.2200001907348632,1.2499992370605462,6.51,78.11999999999999
-5.070000171661377,-0.169999618530273,-2.7600006866455082,13.3,159.6
-5.820000171661377,-0.19000000000000128,-2.2700007629394534,16.38,196.55999999999997
-5.300000190734863,0.5699997711181659,-2.1399997711181626,17.380000000000003,208.56
-3.4000000953674316,-4.3700004577636715,-9.379999771118165,3.8,45.599999999999994
-5.650000095367432,-0.049999771118162784,-1.7300000000000004,18.34,220.07999999999998
-3.7100000381469727,-0.24000045776367074,-3.110000839233397,13.240000000000002,158.88
-0.28999996185302734,-0.11999961853027408,-3.8299994659423824,6.319999999999999,75.83999999999999
-4.329999923706055,-0.10000011444091683,-1.3200008392333977,13.110000000000001,157.32
-8.420000076293945,-0.19999946594238338,-6.8400006866455065,15.53,186.35999999999999
-3.3399999141693115,-0.08999980926513551,-0.980000305175782,15.200000000000001,182.4
-0.2800002098083496,-0.10000038146972656,-0.550000762939451,11.530000000000001,138.35999999999999
-3.859999895095825,0.05000061035156378,-2.389999084472656,14.05,168.6
-0.23000001907348633,-0.1300004577636713,-3.1800000762939433,9.370000000000001,112.44
-1.7200000286102295,-0.2299996185302735,-7.050000686645507,10.39,124.67999999999999
-4.840000152587891,-0.08000026702880803,-4.219999465942383,8.23,98.75999999999999
-6.099999904632568,-0.030000076293944744,-5.259999771118164,17.740000000000002,212.88
-3.0299999713897705,1.9073486257070726e-07,-3.4099999237060548,7.4799999999999995,89.75999999999999
-3.8499999046325684,0.3900007629394544,-4.050000228881835,15.790000000000001,189.48
-6.360000133514404,-12.230000381469726,22.199999313354496,6.48,77.75999999999999
-0.23000001907348633,0.07000011444091747,-3.3800003051757805,6.419999999999999,77.03999999999998
-0.38000011444091797,-0.1800001907348623,-4.039999084472656,5.250000000000001,63.00000000000001
-7.369999885559082,-8.430000457763672,-5.5999997711181635,7.71,92.52
-0.1700000762939453,0.10000007629394503,-3.04000015258789,6.35,76.19999999999999
-2.740000009536743,-0.13999961853027365,-3.1400001144409178,8.75,104.99999999999999
-0.34999990463256836,-0.029999885559082173,-2.1699999237060545,9.94,119.27999999999999
